,ID#,clust,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
440,2059,1,5393,0,1,1,1,0,0,0,0,4517,0
441,2169,1,13040,0,1,1,1,500,1,0,0,3972,0
442,2166,1,187462,0,1,1,1,10500,5,500,4,3953,0
443,2103,1,18944,0,1,1,1,300,3,300,3,3932,0
444,2102,1,16626,0,1,1,1,2500,13,0,0,4329,0
445,2101,1,40686,0,1,1,1,260,2,0,0,4177,0
446,2099,1,40758,0,1,1,1,3500,4,1000,2,4299,0
447,2098,1,24787,0,1,1,1,1000,1,0,0,3930,0
448,2094,1,11023,0,1,1,1,0,0,0,0,4328,0
449,2093,1,9310,0,1,1,1,500,1,500,1,4272,0
450,2105,1,32522,0,1,1,1,5971,4,471,2,4042,0
451,2088,1,14426,0,1,1,1,0,0,0,0,4096,0
452,2081,1,34257,0,1,1,1,2010,4,0,0,4309,0
453,2077,1,45735,0,1,1,1,10085,3,0,0,4239,0
454,2075,1,42342,0,1,1,1,11408,23,11408,23,4331,0
455,2074,1,126886,0,2,1,1,9120,17,0,0,4044,0
456,2072,1,50001,0,1,1,1,4853,12,0,0,4023,0
457,2071,1,68,0,1,1,1,590,1,0,0,3937,0
458,2070,1,26055,0,1,1,1,647,9,0,0,4464,0
459,2082,1,42639,0,2,1,1,7366,12,0,0,4181,0
460,2167,1,19132,0,2,1,1,9124,17,0,0,3915,0
461,2107,1,166470,0,2,1,1,9574,16,0,0,4194,0
462,2113,1,15253,0,2,1,1,5427,8,0,0,4373,0
463,2161,1,57017,0,1,1,1,2495,11,0,0,3854,0
464,2160,1,32619,0,1,1,1,1070,7,0,0,3846,0
465,2159,1,15326,7663,1,1,1,0,0,0,0,4140,0
466,2156,1,99704,2704,2,1,1,15750,12,0,0,4106,0
467,2155,1,48256,0,1,1,1,9690,2,0,0,3979,0
468,2152,1,192889,0,1,1,1,10500,5,0,0,4096,0
469,2146,1,5360,0,1,1,1,0,0,0,0,4392,0
470,2112,1,28695,0,1,1,1,0,0,0,0,4173,0
471,2145,1,140527,0,1,1,1,3500,14,0,0,4023,0
472,2136,1,33010,0,1,1,1,0,0,0,0,3915,0
473,2133,1,62464,0,1,1,1,5675,16,500,1,3820,0
474,2132,1,27532,0,1,1,1,4639,13,0,0,3939,0
475,2126,1,56455,0,1,1,1,6000,3,0,0,4218,0
476,2120,1,16516,0,1,1,1,500,1,0,0,4275,0
477,2116,1,22678,0,1,1,1,2125,7,0,0,4068,0
478,2115,1,30556,0,1,1,1,950,5,550,3,4361,0
479,2143,1,33803,0,1,1,1,6100,34,0,0,4079,0
480,1883,1,14155,0,1,1,1,3250,19,0,0,4134,0
481,1882,1,12906,0,1,1,1,0,0,0,0,4124,0
482,1876,1,975,0,1,1,1,350,3,0,0,4519,0
483,1641,1,105588,0,2,1,1,22973,3,0,0,4805,0
484,1636,1,20681,0,1,1,1,0,0,0,0,4939,0
485,1632,1,21540,0,1,1,1,1188,9,0,0,4791,0
486,1626,1,39079,0,1,1,1,3070,5,0,0,4750,0
487,1625,1,65435,0,1,1,1,1000,2,500,1,4786,0
488,1624,1,32015,0,1,1,1,6000,6,0,0,4574,0
489,1622,1,43338,0,1,1,1,1000,4,1000,4,4275,0
490,1643,1,59445,0,1,1,1,5500,21,500,2,4843,0
491,1621,1,5074,0,1,1,1,500,1,0,0,4730,0
492,1618,1,28733,0,1,1,1,0,0,0,0,4650,0
493,1616,1,16065,0,1,1,1,0,0,0,0,4456,0
494,1613,1,36219,0,1,1,1,4044,10,0,0,4595,0
495,1610,1,22529,0,1,1,1,5115,20,3400,16,4865,0
496,1609,1,98608,0,1,1,1,969,12,0,0,4663,0
497,1606,1,61286,0,1,1,1,1500,5,0,0,4755,0
498,1605,1,265532,0,1,1,1,4652,13,0,0,4849,0
499,1619,1,26965,0,2,1,1,7346,13,0,0,4653,0
500,1601,1,41048,0,1,1,1,1195,3,0,0,4856,0
501,1647,1,38224,0,1,1,1,2587,10,0,0,4824,0
502,1654,1,385195,0,1,1,1,0,0,0,0,4903,0
503,1701,1,40264,0,1,1,1,19137,13,0,0,4684,0
504,1700,1,4087,0,1,1,1,500,4,0,0,4684,0
505,1698,1,17470,0,1,1,1,4100,9,2500,5,4691,0
506,1694,1,80988,0,1,1,1,4413,5,0,0,4707,0
507,1693,1,12404,0,1,1,1,1950,7,1200,4,4701,0
508,1688,1,4780,0,1,1,1,0,0,0,0,4733,0
509,1686,1,3580,0,1,1,1,130,3,0,0,4730,0
510,1652,1,31230,0,1,1,1,815,5,815,5,4931,0
511,1684,1,259582,0,1,1,1,3833,21,1762,9,4638,0
512,1680,1,213539,0,1,1,1,2750,15,0,0,4751,0
513,1668,1,110980,0,1,1,1,12900,8,950,4,4853,0
514,1665,1,12112,0,1,1,1,0,0,0,0,4882,0
515,1664,1,43326,0,1,1,1,4164,12,0,0,4881,0
516,1662,1,18601,0,1,1,1,100,1,0,0,4888,0
517,1660,1,151152,0,2,1,1,13635,21,1100,1,4895,0
518,1656,1,23984,0,1,1,1,2737,14,0,0,4905,0
519,1681,1,13310,0,1,1,1,0,0,0,0,4755,0
520,1711,1,43749,5583,1,1,1,9557,5,0,0,4664,0
521,1597,1,11001,0,1,1,1,255,5,0,0,4315,0
522,1595,1,2080,0,1,1,1,0,0,0,0,4635,0
523,1543,1,45766,0,1,1,1,4550,11,1300,7,5002,0
524,1542,1,23965,0,1,2,1,7308,16,550,3,5003,0
525,1537,1,7291,0,1,1,1,0,0,0,0,4104,0
526,1530,1,24008,0,1,1,1,540,3,0,0,4901,0
527,1526,1,18351,0,1,1,1,0,0,0,0,4744,0
528,1525,1,31236,0,1,1,1,2250,13,0,0,4523,0
529,1524,1,46030,0,1,1,1,4375,27,0,0,4566,0
530,1546,1,29506,0,1,1,1,4826,16,500,2,4993,0
531,1523,1,1923,0,1,1,1,1170,2,0,0,4615,0
532,1521,1,88668,0,2,1,1,9889,15,100,1,4903,0
533,1519,1,48721,0,1,1,1,18781,12,300,3,4672,0
534,1517,1,36665,0,1,1,1,1625,6,0,0,4747,0
535,1514,1,20630,0,1,1,1,2045,4,0,0,4643,0
536,1510,1,10079,0,1,1,1,569,8,0,0,4651,0
537,1506,1,106509,0,1,1,1,1113,7,0,0,5036,0
538,1505,1,20818,0,1,1,1,15214,4,0,0,5036,0
539,1522,1,46074,0,1,1,1,2193,11,0,0,4419,0
540,1596,1,43686,0,1,1,1,4039,12,0,0,4328,0
541,1547,1,6020,1505,1,1,1,0,0,0,0,4986,0
542,1552,1,8350,0,1,1,1,2125,10,0,0,4967,0
543,1593,1,43000,0,1,1,1,1273,4,173,1,4646,0
544,1590,1,85884,0,2,1,1,7742,9,0,0,4692,0
545,1589,1,200963,0,1,1,1,6164,4,150,1,4782,0
546,1585,1,17388,0,1,1,1,0,0,0,0,4232,0
547,1579,1,12612,0,1,1,1,0,0,0,0,4170,0
548,1578,1,113731,0,1,1,1,1700,5,700,4,4482,0
549,1577,1,7922,0,1,1,1,0,0,0,0,4491,0
550,1550,1,58758,0,1,1,1,6500,38,0,0,4974,0
551,1576,1,8962,4481,1,1,1,0,0,0,0,4198,0
552,1573,1,22424,0,1,1,1,648,2,0,0,3951,0
553,1566,1,18433,0,1,1,1,3174,9,0,0,3930,0
554,1563,1,22459,0,1,1,1,104,2,0,0,4215,0
555,1559,1,5264,0,1,1,1,0,0,0,0,4496,0
556,1558,1,53869,0,1,1,1,6750,26,0,0,4940,0
557,1556,1,36887,0,1,2,1,9048,11,0,0,4951,0
558,1555,1,72623,0,1,1,1,0,0,0,0,4957,0
559,1575,1,63437,0,2,1,1,7160,15,0,0,4595,0
560,1712,1,7730,0,1,1,1,375,3,0,0,4659,0
561,1713,1,16171,0,1,1,1,2875,16,0,0,4656,0
562,1717,1,54309,0,1,1,1,6772,7,250,1,4698,0
563,1838,1,219174,0,1,1,1,4500,5,2000,4,4265,0
564,1837,1,91716,0,1,1,1,6978,12,0,0,4267,0
565,1835,1,19787,0,1,1,1,2016,9,500,1,4258,0
566,1831,1,49479,0,1,1,1,5500,24,100,1,4282,0
567,1830,1,32563,0,1,1,1,4200,3,200,1,4282,0
568,1829,1,21915,0,1,1,1,7000,33,0,0,4289,0
569,1828,1,17810,0,1,1,1,1375,4,0,0,4294,0
570,1840,1,25963,0,2,1,1,8183,25,0,0,4244,0
571,1826,1,68226,0,1,1,1,3147,8,200,2,4299,0
572,1821,1,31572,0,1,1,1,0,0,0,0,4299,0
573,1814,1,7254,0,1,1,1,0,0,0,0,4323,0
574,1813,1,13878,0,1,1,1,0,0,0,0,4317,0
575,1812,1,104052,0,2,1,1,6016,12,0,0,4331,0
576,1810,1,13033,0,1,1,1,1625,6,0,0,4334,0
577,1809,1,9753,0,1,1,1,1235,3,0,0,4343,0
578,1808,1,32510,0,1,3,1,14568,13,0,0,4341,0
579,1824,1,66052,0,1,1,1,8380,8,0,0,4301,0
580,1804,1,18538,0,1,1,1,2200,3,0,0,4344,0
581,1842,1,73852,0,1,1,1,0,0,0,0,4252,0
582,1844,1,39020,0,1,1,1,1295,4,0,0,4246,0
583,1874,1,6316,0,1,1,1,0,0,0,0,4149,0
584,1873,1,12465,0,1,1,1,380,3,0,0,4162,0
585,1872,1,22751,0,1,1,1,4500,9,4500,9,4166,0
586,1871,1,17500,0,1,1,1,17500,2,0,0,4167,0
587,1870,1,181200,0,1,1,1,7514,21,0,0,4159,0
588,1869,1,33383,0,1,1,1,0,0,0,0,4163,0
589,1867,1,11604,0,1,1,1,95,2,0,0,4177,0
590,1843,1,12791,0,1,1,1,0,0,0,0,4246,0
591,1864,1,20426,0,1,1,1,3993,7,3493,6,4194,0
592,1860,1,456509,0,1,1,1,500,1,500,1,4201,0
593,1856,1,52084,0,1,1,1,4836,7,0,0,4222,0
594,1852,1,12239,0,1,1,1,2912,5,0,0,4226,0
595,1849,1,4708,0,1,1,1,1000,1,0,0,4232,0
596,1848,1,41279,967,1,1,1,3664,4,3164,3,4233,0
597,1847,1,4735,0,1,1,1,275,2,0,0,4257,0
598,1846,1,34443,1440,1,1,1,2125,10,0,0,4233,0
599,1861,1,19634,0,1,1,1,0,0,0,0,4198,0
600,1803,1,61450,0,2,1,1,7927,10,0,0,4383,0
601,1801,1,53027,0,1,1,1,0,0,0,0,4585,0
602,1796,1,53768,0,1,1,1,4798,16,450,1,4387,0
603,1755,1,21110,0,1,1,1,3402,12,0,0,4516,0
604,1753,1,67083,0,1,1,1,4600,4,500,1,4532,0
605,1751,1,5580,0,1,1,1,60,2,0,0,4533,0
606,1750,1,25541,0,1,1,1,660,3,0,0,4520,0
607,1745,1,9126,0,1,1,1,1202,13,350,1,4554,0
608,1742,1,49708,0,1,1,1,0,0,0,0,4560,0
609,1736,1,26972,0,1,1,1,0,0,0,0,4587,0
610,1757,1,15876,0,1,1,1,0,0,0,0,4512,0
611,1735,1,7545,0,1,1,1,616,6,0,0,4587,0
612,1729,1,7342,0,1,1,1,0,0,0,0,4604,0
613,1728,1,61172,0,2,1,1,6875,10,0,0,4609,0
614,1727,1,19020,0,1,1,1,330,3,0,0,4614,0
615,1725,1,63635,0,1,1,1,5175,31,50,1,4622,0
616,1724,1,19479,0,1,1,1,2250,4,0,0,4625,0
617,1721,1,27905,0,1,1,1,3794,11,0,0,4628,0
618,1720,1,93148,0,2,1,1,7776,18,0,0,4631,0
619,1730,1,62076,0,2,1,1,11221,15,1050,2,4603,0
620,1758,1,8957,0,1,1,1,0,0,0,0,4509,0
621,1759,1,5375,0,1,1,1,2000,9,0,0,4509,0
622,1761,1,23432,0,1,1,1,1162,10,0,0,4510,0
623,1794,1,15737,0,1,1,1,220,3,0,0,4404,0
624,1792,1,96053,0,1,1,1,2200,6,2200,6,4391,0
625,1786,1,38918,0,1,1,1,6505,29,618,2,4442,0
626,1785,1,67612,0,1,1,1,0,0,0,0,4442,0
627,1780,1,70518,0,1,1,1,2000,3,1000,2,4450,0
628,1778,1,1703,0,1,1,1,1230,4,0,0,4390,0
629,1777,1,11512,0,1,1,1,3667,14,0,0,4460,0
630,1775,1,36254,0,1,1,1,7232,7,0,0,4453,0
631,1774,1,42420,0,1,1,1,1000,1,0,0,4461,0
632,1773,1,20844,0,1,1,1,20844,10,0,0,4474,0
633,1772,1,63036,0,2,1,1,9006,14,0,0,4475,0
634,1771,1,35216,0,1,1,1,9959,14,0,0,4481,0
635,1770,1,3441,0,1,1,1,1643,6,0,0,4484,0
636,1768,1,47509,0,1,1,1,21210,10,1000,2,4490,0
637,1765,1,119676,500,1,1,1,550,4,550,4,4485,0
638,1764,1,11289,0,1,1,1,1500,5,0,0,4492,0
639,1763,1,69880,0,1,1,1,4635,5,0,0,4552,0
640,1500,1,59162,0,1,1,1,2520,7,0,0,4726,0
641,651,1,8910,0,1,1,1,150,1,150,1,6413,0
642,1390,1,1000,0,1,1,1,0,0,0,0,5367,0
643,501,1,10994,0,1,1,1,1250,3,0,0,8007,0
644,589,1,58421,0,1,1,1,1000,1,0,0,6532,0
645,588,1,49454,0,2,1,1,9548,22,250,1,6501,0
646,86,1,61990,0,1,1,1,1625,6,0,0,6833,0
647,85,1,8454,0,1,1,1,498,9,0,0,6821,0
648,286,1,190542,1745,1,1,1,8487,9,0,0,7267,0
649,453,1,14732,0,1,1,1,100,1,0,0,8289,0
650,11,1,40091,0,2,1,1,7278,10,0,0,6959,0
651,13,1,43382,0,2,1,1,11150,20,0,0,6924,0
652,586,1,8250,0,1,1,1,250,2,0,0,6486,0
653,14,1,43097,0,1,1,1,3258,6,0,0,6918,0
654,84,1,88443,0,1,1,1,1200,3,1200,3,6837,0
655,455,1,11431,0,1,1,1,1759,4,759,3,8289,0
656,584,1,3294,0,1,1,1,1330,2,0,0,6498,0
657,87,1,24093,0,1,1,1,1750,7,0,0,6819,0
658,15,1,17648,0,1,1,1,0,0,0,0,6912,0
659,215,1,31588,0,1,1,1,2947,8,0,0,7463,0
660,282,1,2003,0,1,1,1,980,2,0,0,7274,0
661,582,1,51830,0,1,1,1,0,0,0,0,6507,0
662,480,1,45494,0,1,1,1,5021,16,600,2,8228,0
663,457,1,52953,0,1,1,1,500,1,0,0,8289,0
664,216,1,204582,0,1,1,1,4671,14,0,0,7498,0
665,280,1,12895,0,1,1,1,0,0,0,0,7277,0
666,218,1,10097,0,1,1,1,2700,1,2700,1,7498,0
667,278,1,51250,0,1,1,1,0,0,0,0,7283,0
668,277,1,18263,0,1,1,1,2100,4,1000,2,7285,0
669,79,1,109380,0,1,1,1,7537,16,0,0,7749,0
670,75,1,12646,0,1,1,1,631,4,631,4,7787,0
671,220,1,1344,0,1,1,1,1134,9,0,0,7498,0
672,284,1,168515,0,1,1,1,4600,4,0,0,7269,0
673,221,1,59797,0,1,1,1,7069,4,0,0,7444,0
674,531,1,43387,0,1,1,1,4942,13,0,0,6613,0
675,4,1,14776,0,1,1,1,500,1,0,0,6952,0
676,94,1,2000,0,1,1,1,2000,4,2000,4,6809,0
677,486,1,38716,0,2,1,1,8253,21,0,0,8114,0
678,305,1,7061,0,1,1,1,7100,12,0,0,7218,0
679,599,1,9998,0,1,1,1,0,0,0,0,6448,0
680,597,1,136161,0,1,1,1,6032,15,0,0,6463,0
681,240,1,46184,0,1,1,1,3125,12,500,1,7388,0
682,303,1,35945,0,1,1,1,0,0,0,0,7220,0
683,441,1,2494,0,1,1,1,0,0,0,0,8289,0
684,298,1,16622,0,1,1,1,0,0,0,0,7229,0
685,91,1,62553,0,2,1,1,7672,16,700,1,6819,0
686,595,1,31311,0,1,1,1,3961,10,0,0,6494,0
687,297,1,12195,0,1,1,1,3875,17,0,0,7229,0
688,529,1,25395,0,1,1,1,2000,1,0,0,6624,0
689,6,1,16420,0,1,1,1,0,0,0,0,6942,0
690,208,1,37348,0,1,1,1,0,0,0,0,7472,0
691,209,1,51468,0,1,1,1,2278,9,0,0,7460,0
692,445,1,13381,0,1,1,1,1000,8,0,0,8289,0
693,593,1,78712,0,1,1,1,0,0,0,0,6433,0
694,446,1,25123,0,1,1,1,2030,6,0,0,8289,0
695,2,1,19244,0,1,1,1,215,2,0,0,6968,0
696,213,1,6854,0,1,1,1,0,0,0,0,7467,0
697,482,1,235947,0,1,1,1,3982,16,0,0,8145,0
698,448,1,14528,0,1,1,1,6000,7,3000,6,8289,0
699,449,1,24038,0,2,1,1,6290,14,0,0,8289,0
700,592,1,15349,0,1,1,1,250,2,0,0,6457,0
701,591,1,13886,0,1,1,1,0,0,0,0,6465,0
702,3,1,41354,0,1,1,1,4123,4,0,0,7034,0
703,590,1,33443,0,1,1,1,0,0,0,0,6476,0
704,291,1,62998,0,2,1,1,11326,24,0,0,7253,0
705,156,1,87474,0,1,1,1,4581,15,0,0,7634,0
706,271,1,43088,0,1,1,1,4000,1,0,0,7345,0
707,580,1,30592,862,1,1,1,2602,7,0,0,6512,0
708,566,1,4528,0,1,1,1,290,1,0,0,6565,0
709,34,1,18047,0,1,1,1,100,1,0,0,7868,0
710,35,1,43832,0,1,1,1,0,0,0,0,7865,0
711,253,1,88702,0,2,1,1,9620,13,50,1,7406,0
712,56,1,14448,0,1,1,1,1625,6,0,0,6856,0
713,565,1,28077,0,1,1,1,735,6,500,1,6575,0
714,38,1,68666,0,1,1,1,350,2,350,2,7861,0
715,469,1,29469,0,1,1,1,2522,4,0,0,8228,0
716,41,1,34616,0,1,1,1,1750,4,500,1,7850,0
717,563,1,18820,0,1,1,1,0,0,0,0,6549,0
718,55,1,38348,0,1,1,1,0,0,0,0,6861,0
719,470,1,189252,0,1,1,1,2991,15,0,0,8228,0
720,236,1,22074,0,1,1,1,6039,15,0,0,7404,0
721,32,1,10021,0,1,1,1,0,0,0,0,7879,0
722,559,1,148,0,1,1,1,190,2,0,0,6507,0
723,250,1,176090,0,1,1,1,5300,9,2200,6,7344,0
724,544,1,21689,0,1,1,1,0,0,0,0,6570,0
725,476,1,5600,0,1,1,1,125,1,0,0,8228,0
726,47,1,92336,0,2,1,1,11214,6,0,0,6884,0
727,545,1,18302,0,1,1,1,2197,10,0,0,6569,0
728,546,1,26220,0,1,1,1,2775,11,0,0,6647,0
729,50,1,17051,0,1,1,1,1150,4,1150,4,6868,0
730,243,1,15525,0,1,1,1,3853,6,0,0,7406,0
731,650,1,54889,0,2,1,1,13150,4,0,0,6438,0
732,51,1,108137,0,1,1,1,6368,5,6368,5,6844,0
733,549,1,16153,0,1,1,1,180,1,0,0,6491,0
734,548,1,34962,0,1,1,1,252,3,0,0,6208,0
735,474,1,83590,0,1,1,1,3708,22,0,0,8228,0
736,558,1,13873,0,1,1,1,4833,20,0,0,6519,0
737,254,1,62882,0,1,1,1,1925,8,0,0,7375,0
738,255,1,30015,0,1,1,1,5875,32,0,0,7341,0
739,232,1,53715,0,2,1,1,7164,15,300,2,7416,0
740,270,1,35900,0,1,1,1,0,0,0,0,7304,0
741,579,1,84785,0,1,1,1,4570,14,0,0,6514,0
742,539,1,16648,0,1,1,1,625,4,0,0,6588,0
743,460,1,49053,0,1,1,1,6498,18,950,5,8289,0
744,461,1,22772,0,1,1,1,0,0,0,0,8289,0
745,72,1,84409,5031,2,1,1,15436,16,1150,4,7766,0
746,227,1,20203,0,1,1,1,750,6,0,0,7467,0
747,576,1,55703,0,1,1,1,0,0,0,0,6520,0
748,267,1,47557,0,2,1,1,10267,18,200,3,7345,0
749,229,1,98224,0,2,1,1,5570,11,0,0,7467,0
750,266,1,164613,0,2,1,1,11095,13,0,0,7375,0
751,575,1,313,0,1,1,1,1600,1,0,0,6525,0
752,265,1,70730,0,1,1,1,1319,12,0,0,7316,0
753,463,1,158483,0,2,1,1,9018,11,0,0,8289,0
754,67,1,9375,0,1,1,1,1750,7,0,0,6826,0
755,264,1,149733,0,1,1,1,605,3,500,1,7323,0
756,23,1,20584,0,1,1,1,3450,11,3450,11,6884,0
757,262,1,198137,0,1,1,1,6303,6,500,1,7323,0
758,65,1,80250,0,1,1,1,895,2,0,0,6833,0
759,24,1,66275,0,1,1,1,2533,11,150,1,6884,0
760,25,1,205651,500,1,1,1,4025,21,700,4,7932,0
761,260,1,423540,0,1,1,1,8534,14,2100,9,7375,0
762,466,1,74342,0,1,1,1,4389,12,0,0,8228,0
763,26,1,20726,0,1,1,1,1375,4,0,0,7924,0
764,27,1,18521,0,1,1,1,1227,2,1227,2,7917,0
765,64,1,362642,0,1,1,1,28079,8,0,0,6835,0
766,63,1,10120,0,1,1,1,0,0,0,0,6864,0
767,62,1,19918,0,1,1,1,17601,11,0,0,6863,0
768,28,1,8828,0,1,1,1,0,0,0,0,7914,0
769,527,1,208519,0,1,1,1,4040,6,450,2,6627,0
770,526,1,28930,0,1,1,1,8185,17,0,0,6630,0
771,206,1,16230,0,1,1,1,486,2,0,0,7477,0
772,349,1,54005,0,1,1,1,1500,5,0,0,7099,0
773,400,1,114713,0,1,1,1,7142,18,0,0,8296,0
774,401,1,1612,0,1,1,1,955,9,0,0,8296,0
775,499,1,12742,0,1,1,1,0,0,0,0,7966,0
776,363,1,51088,0,1,1,1,0,0,0,0,7057,0
777,402,1,97763,0,1,1,1,2000,9,0,0,8296,0
778,403,1,15129,0,1,1,1,0,0,0,0,8296,0
779,508,1,18328,0,1,1,1,0,0,0,0,6790,0
780,404,1,15669,0,1,1,1,1205,4,0,0,8296,0
781,169,1,95658,0,1,1,1,5269,18,0,0,7584,0
782,405,1,26720,0,1,1,1,913,3,0,0,8296,0
783,406,1,205292,0,2,1,1,5471,13,0,0,8296,0
784,407,1,56635,0,1,1,1,1024,8,359,2,8296,0
785,399,1,16999,0,1,1,1,140,1,0,0,8296,0
786,361,1,148691,0,1,1,1,3000,3,1000,2,7064,0
787,510,1,11504,0,1,1,1,100,1,0,0,6675,0
788,630,1,126148,0,2,1,1,6273,8,0,0,6435,0
789,174,1,35820,0,1,1,1,0,0,0,0,7575,0
790,357,1,312512,0,1,1,1,100,1,100,1,7078,0
791,408,1,127297,0,2,1,1,8510,12,0,0,8296,0
792,355,1,15283,0,1,1,1,1250,3,0,0,7132,0
793,409,1,8927,0,1,1,1,0,0,0,0,8296,0
794,348,1,112501,0,1,1,2,19140,11,0,0,7101,0
795,412,1,6458,0,1,1,1,0,0,0,0,8296,0
796,497,1,46874,0,1,1,1,9689,38,500,1,7990,0
797,347,1,38718,0,1,1,1,0,0,0,0,7314,0
798,414,1,5581,0,1,1,1,0,0,0,0,8296,0
799,360,1,25313,0,2,1,1,7491,13,0,0,7064,0
800,415,1,10732,0,1,1,1,1296,6,0,0,8296,0
801,364,1,95305,0,1,1,1,3189,13,0,0,7054,0
802,143,1,39628,0,1,1,1,0,0,0,0,6711,0
803,386,1,167670,0,1,3,1,15907,13,0,0,6994,0
804,383,1,24598,0,1,1,1,0,0,0,0,7040,0
805,381,1,22380,0,1,1,1,300,2,200,1,7010,0
806,645,1,70133,0,2,1,1,7396,16,0,0,6392,0
807,644,1,5906,0,1,1,1,280,1,0,0,6395,0
808,391,1,35969,0,2,1,1,11665,21,0,0,6977,0
809,152,1,24868,0,1,1,1,205,5,0,0,6689,0
810,504,1,21921,0,1,1,1,0,0,0,0,7939,0
811,643,1,17500,0,1,1,1,0,0,0,0,6400,0
812,642,1,38021,0,1,1,1,5538,9,0,0,6407,0
813,641,1,41526,0,1,1,1,0,0,0,0,6406,0
814,378,1,149678,0,1,1,1,0,0,0,0,7022,0
815,142,1,15472,0,1,1,1,3500,14,0,0,6715,0
816,149,1,18707,0,1,1,1,100,1,0,0,6693,0
817,640,1,18111,0,1,1,1,4625,26,0,0,6463,0
818,395,1,91939,0,1,1,1,1244,8,0,0,8296,0
819,373,1,44457,0,1,1,1,225,3,0,0,7026,0
820,372,1,14414,0,1,1,1,0,0,0,0,7024,0
821,168,1,69882,0,1,1,1,180,6,0,0,7582,0
822,396,1,88449,0,2,1,1,11402,18,1450,5,8296,0
823,637,1,163083,0,1,1,1,3825,9,450,4,6428,0
824,145,1,31769,0,1,1,1,450,2,450,2,6707,0
825,369,1,38227,0,2,1,1,8612,13,0,0,7036,0
826,368,1,16200,0,1,1,1,160,1,0,0,7043,0
827,144,1,6112,0,1,1,1,0,0,0,0,6709,0
828,366,1,11660,0,1,1,1,140,1,0,0,7050,0
829,162,1,46823,0,1,1,1,5860,12,0,0,7613,0
830,514,1,94105,0,1,1,1,100,1,0,0,6676,0
831,52,1,1300,0,1,1,1,370,1,0,0,6868,0
832,183,1,48145,0,1,1,1,10735,27,0,0,7540,0
833,313,1,46430,0,1,1,1,2100,4,500,1,7194,0
834,618,1,45830,0,2,1,1,23404,10,0,0,6459,0
835,617,1,1846,0,1,1,1,450,1,0,0,6471,0
836,434,1,87692,0,1,1,1,2310,6,500,1,8289,0
837,330,1,73849,0,2,1,1,11793,21,0,0,7250,0
838,119,1,143967,0,2,1,1,7346,11,0,0,7689,0
839,615,1,26412,0,1,1,1,5086,2,0,0,6552,0
840,191,1,211595,0,1,1,1,3250,8,0,0,7521,0
841,101,1,22324,0,1,1,1,1375,4,0,0,6753,0
842,193,1,72173,0,1,1,1,2954,13,232,1,7509,0
843,432,1,60493,0,1,1,1,9000,1,0,0,8289,0
844,197,1,52738,2398,1,1,1,0,0,0,0,7498,0
845,321,1,65316,0,1,1,1,3917,10,0,0,7254,0
846,489,1,97099,0,1,1,1,6325,21,1700,5,8085,0
847,320,1,16928,0,1,1,1,1000,1,0,0,7173,0
848,199,1,134601,0,1,1,1,0,0,0,0,7493,0
849,425,1,199956,1178,1,1,1,0,0,0,0,8296,0
850,105,1,35119,0,1,1,1,0,0,0,0,6749,0
851,107,1,34327,0,1,1,1,0,0,0,0,6745,0
852,335,1,47958,0,1,1,1,0,0,0,0,7130,0
853,519,1,26149,0,1,1,1,5190,6,0,0,6646,0
854,333,1,65573,0,1,1,1,3875,23,0,0,7130,0
855,420,1,58452,0,1,1,1,0,0,0,0,8296,0
856,98,1,16796,0,1,1,1,2875,16,0,0,6773,0
857,343,1,46963,0,1,1,1,1500,5,0,0,7117,0
858,515,1,18422,0,1,1,1,3297,13,0,0,6653,0
859,603,1,5351,0,1,1,1,100,1,0,0,6450,0
860,342,1,34956,0,1,1,1,0,0,0,0,7172,0
861,186,1,32948,0,1,1,1,50,1,50,1,7569,0
862,605,1,11255,0,1,1,1,0,0,0,0,6428,0
863,99,1,57346,0,1,1,1,5560,23,0,0,6766,0
864,310,1,123370,0,1,1,1,7478,16,0,0,7197,0
865,427,1,23529,0,1,1,1,500,1,0,0,8296,0
866,604,1,23334,0,1,1,1,0,0,0,0,6441,0
867,123,1,77540,0,1,1,1,1000,1,0,0,7683,0
868,312,1,112969,0,2,1,1,7572,7,0,0,7192,0
869,1800,2,46855,0,2,1,1,8845,17,0,0,4379,1
870,1885,2,48896,0,1,1,1,4081,12,3397,10,4139,1
871,202,2,8669,0,1,3,1,11397,16,0,0,7486,1
872,211,2,23184,1250,1,1,1,3694,12,1150,3,7467,1
873,237,2,24051,0,2,1,1,8764,13,0,0,7395,1
874,239,2,182317,0,2,1,1,19489,17,273,1,7397,1
875,238,2,11449,0,2,1,1,9057,13,0,0,7397,1
876,3923,2,10741,0,1,1,1,6593,8,1108,2,1579,1
877,3946,2,9312,0,1,1,1,3405,8,250,1,1527,1
878,3305,2,110839,0,1,1,1,17550,24,7550,23,2272,1
879,3944,2,26065,0,1,1,1,5600,6,1500,3,1530,1
880,3283,2,194111,0,1,1,1,12350,30,2750,15,1777,1
881,1791,2,59821,500,1,1,1,4200,4,200,2,4419,1
882,3267,2,103200,0,1,1,1,500,1,500,1,2062,1
883,1788,2,134937,0,1,1,1,500,1,0,0,4427,1
884,165,2,152945,0,1,1,1,18604,6,3604,2,7598,1
